filename,gmsd_sece,gmsd_secedct,gmsd_ghe,gmsd_clahe
249087.jpg,0.054387384685299196,0.23206023929564099,0.058374100678699616,0.07858167325630216
25098.jpg,0.05671748474685898,0.21404898449205625,0.05949959061609549,0.07221404029001738
253036.jpg,0.0594080048904523,0.22195848120665676,0.06508528434950632,0.06824096702049698
254033.jpg,0.05948549268420775,0.23046161434476464,0.07122777587967236,0.07340259307204897
254054.jpg,0.09373539766332055,0.2516556404797606,0.09615961137290344,0.07923753071376947
260081.jpg,0.10204936216879539,0.25970415582207573,0.151635999568338,0.07497346322990171
26031.jpg,0.11178859316582263,0.2987977111435672,0.14612768171671953,0.08719063541149144
268002.jpg,0.1907513028524377,0.2826169864312049,0.22155429680338234,0.07431003525953832
27059.jpg,0.14605473563749427,0.2878978784366654,0.16840899494475636,0.08465039461425847
271008.jpg,0.16392095581768523,0.2840470283028672,0.19004453876324004,0.08298984097261719
271031.jpg,0.09455442403689683,0.23177406280440765,0.08626874117044649,0.07317310059048958
274007.jpg,0.09340749038765093,0.2333927162376374,0.10503013148561353,0.08041505839644042
277095.jpg,0.14166078156451267,0.27170971606845806,0.17056777844630813,0.07728878321662108
28075.jpg,0.13742629545941268,0.21871367898499622,0.15032030036104488,0.08564197187090938
28096.jpg,0.20032384650114227,0.23113025315548857,0.2095429455989368,0.08810582163578555
285036.jpg,0.15048719159825,0.2709159226054913,0.1945432150933452,0.07933007266319757
286092.jpg,0.11934488911872308,0.26757800531571563,0.13029156291387956,0.09297610174866959
292066.jpg,0.17787048441354547,0.29590221703476177,0.17781205671428657,0.09240296132639579
293029.jpg,0.12875279689986746,0.2493562149579795,0.14009427934066176,0.08198008684374497
299091.jpg,0.14567703319455336,0.29921362616733116,0.14261668753824028,0.0937862033744714
